code,name,requires,evolves_to,type,HP,stage,count,pack,subpack,illustrator,rarity,generation,pokedex_number,romaji_name,japanese_name,rarity_num
A3b 032,Slurpuff,A1a 039;A3b 031,None,Psychic,120.0,Stage 1,3,Celestial Guardians,Eevee,Kyoko Umemoto,◇◇,6.0,685.0,Peroream,ペロリーム,2.0
A3b 033,Sylveon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Psychic,90.0,Stage 1,1,Celestial Guardians,Eevee,Naoyo Kimura,◇◇◇,6.0,700.0,Nymphia,ニンフィア,3.0
A3b 034,Sylveon ex,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Psychic,140.0,Stage 1,0,Celestial Guardians,Eevee,PLANETA CG Works,◇◇◇◇,,,,,4.0
A3b 035,Mimikyu,None,None,Psychic,70.0,Basic,4,Celestial Guardians,Eevee,Eri Yamaki,◇◇,7.0,778.0,Mimikkyu,ミミッキュ,2.0
A3b 036,Milcery,None,A3b 037;PA 087,Psychic,50.0,Basic,3,Celestial Guardians,Eevee,Mina Nakai,◇,,,,,1.0
A3b 037,Alcremie,A3b 036,None,Psychic,80.0,Stage 1,3,Celestial Guardians,Eevee,Mizue,◇◇,,,,,2.0
A3b 038,Barboach,None,A2a 017;A3b 039,Fighting,70.0,Basic,1,Celestial Guardians,Eevee,Tomokazu Komiya,◇,3.0,339.0,Dojoach,ドジョッチ,1.0
A3b 039,Whiscash,A2a 016;A3b 038,None,Fighting,130.0,Stage 1,1,Celestial Guardians,Eevee,Shinji Kanda,◇◇,3.0,340.0,Namazun,ナマズン,2.0
A3b 040,Mienfoo,None,A1 161;A3b 041,Fighting,60.0,Basic,4,Celestial Guardians,Eevee,Shigenori Negishi,◇,5.0,619.0,Kojofu,コジョフー,1.0
A3b 041,Mienshao,A1 160;A3b 040,None,Fighting,90.0,Stage 1,2,Celestial Guardians,Eevee,Shibuzoh.,◇◇,5.0,620.0,Kojondo,コジョンド,2.0
A3b 042,Carbink,None,None,Fighting,80.0,Basic,5,Celestial Guardians,Eevee,5ban Graphics,◇,6.0,703.0,Melecie,メレシー,1.0
A3b 043,Umbreon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Darkness,100.0,Stage 1,1,Celestial Guardians,Eevee,Ryota Murayama,◇◇◇,2.0,197.0,Blacky,ブラッキー,3.0
A3b 044,Sableye,None,None,Darkness,70.0,Basic,5,Celestial Guardians,Eevee,Yukiko Baba,◇,3.0,302.0,Yamirami,ヤミラミ,1.0
A3b 045,Purrloin,None,A1a 052;A3b 046,Darkness,60.0,Basic,2,Celestial Guardians,Eevee,Kouki Saitou,◇,5.0,509.0,Choroneko,チョロネコ,1.0
A3b 046,Liepard,A1a 051;A3b 045,None,Darkness,90.0,Stage 1,2,Celestial Guardians,Eevee,kawayoo,◇◇,5.0,510.0,Lepardas,レパルダス,2.0
A3b 047,Mawile,None,None,Metal,70.0,Basic,3,Celestial Guardians,Eevee,AKIRA EGAWA,◇,3.0,303.0,Kucheat,クチート,1.0
A3b 048,Togedemaru,None,None,Metal,80.0,Basic,5,Celestial Guardians,Eevee,Oswaldo KATO,◇,7.0,777.0,Togedemaru,トゲデマル,1.0
A3b 049,Meltan,None,A1 182;A3b 050,Metal,60.0,Basic,7,Celestial Guardians,Eevee,HYOGONOSUKE,◇,,,,,1.0
A3b 050,Melmetal,A1 181;A3b 049,None,Metal,140.0,Stage 1,1,Celestial Guardians,Eevee,NC Empire,◇◇,,,,,2.0
A3b 051,Dratini,None,A1 184;A3b 052;PA 088,Dragon,60.0,Basic,2,Celestial Guardians,Eevee,Naoyo Kimura,◇,1.0,147.0,Miniryu,ミニリュウ,1.0
A3b 052,Dragonair,A1 183;A3b 051,A1 185;A1 244,Dragon,90.0,Stage 1,2,Celestial Guardians,Eevee,sui,◇,1.0,148.0,Hakuryu,ハクリュー,1.0
A3b 053,Dragonite ex,None,None,Dragon,180.0,Stage 2,0,Celestial Guardians,Eevee,PLANETA Igarashi,◇◇◇◇,,,,,4.0
A3b 054,Drampa,None,None,Dragon,100.0,Basic,1,Celestial Guardians,Eevee,Sanosuke Sakuma,◇◇,7.0,780.0,Jijilong,ジジーロン,2.0
A3b 055,Eevee,None,A1 045;A1 080;A1 102;A1a 019;A1a 072;A2 020;A2 046;A2a 010;A2a 022;A2a 082;A2a 083;A2a 091;A2a 092;A3b 002;A3b 008;A3b 009;A3b 016;A3b 017;A3b 025;A3b 028;A3b 033;A3b 034;A3b 043;A3b 070;A3b 071;A3b 072;A3b 073;A3b 074;A3b 075;A3b 076;A3b 077;A3b 079;A3b 081;A3b 087;A3b 089;PA 086,Colorless,60.0,Basic,6,Celestial Guardians,Eevee,Naoki Saito,◇,1.0,133.0,Eievui,イーブイ,1.0
A3b 056,Eevee ex,None,A1 045;A1 080;A1 102;A1a 019;A1a 072;A2 020;A2 046;A2a 010;A2a 022;A2a 082;A2a 083;A2a 091;A2a 092;A3b 002;A3b 008;A3b 009;A3b 016;A3b 017;A3b 025;A3b 028;A3b 033;A3b 034;A3b 043;A3b 070;A3b 071;A3b 072;A3b 073;A3b 074;A3b 075;A3b 076;A3b 077;A3b 079;A3b 081;A3b 087;A3b 089;PA 086,Colorless,90.0,Basic,0,Celestial Guardians,Eevee,PLANETA CG Works,◇◇◇◇,,,,,4.0
A3b 057,Snorlax ex,None,None,Colorless,160.0,Basic,0,Celestial Guardians,Eevee,PLANETA Tsuji,◇◇◇◇,,,,,4.0
A3b 058,Aipom,None,A2 131;A3b 059,Colorless,60.0,Basic,1,Celestial Guardians,Eevee,Shibuzoh.,◇,2.0,190.0,Eipam,エイパム,1.0
A3b 059,Ambipom,A2 130;A3b 058,None,Colorless,90.0,Stage 1,3,Celestial Guardians,Eevee,Sumiyoshi Kizuki,◇◇,4.0,424.0,Eteboth,エテボース,2.0
A3b 060,Chatot,None,None,Colorless,70.0,Basic,1,Celestial Guardians,Eevee,Akira Komayama,◇,4.0,441.0,Perap,ペラップ,1.0
A3b 061,Audino,None,None,Colorless,90.0,Basic,3,Celestial Guardians,Eevee,sui,◇,5.0,531.0,Tabunne,タブンネ,1.0
A3b 062,Minccino,None,A1 213;A3b 063;PA 031,Colorless,70.0,Basic,6,Celestial Guardians,Eevee,Sekio,◇,5.0,572.0,Chillarmy,チラーミィ,1.0
A3b 063,Cinccino,A1 212;A3b 062,None,Colorless,90.0,Stage 1,3,Celestial Guardians,Eevee,Mizue,◇◇,5.0,573.0,Chillaccino,チラチーノ,2.0
A3b 064,Skwovet,None,A3b 065,Colorless,70.0,Basic,1,Celestial Guardians,Eevee,Akira Komayama,◇,,,,,1.0
A3b 065,Greedent,A3b 064,None,Colorless,120.0,Stage 1,5,Celestial Guardians,Eevee,kirisAki,◇◇,,,,,2.0
A3b 066,Eevee Bag,None,None,Item,,Basic,5,Celestial Guardians,Eevee,AYUMI ODASHIMA,◇◇,,,,,2.0
A3b 067,Leftovers,None,None,Pokémon Tool,,Basic,1,Celestial Guardians,Eevee,Studio Bora Inc.,◇◇,,,,,2.0
A3b 068,Hau,None,None,Supporter,,Basic,3,Celestial Guardians,Eevee,Yuu Nishida,◇◇,,,,,2.0
A3b 069,Penny,None,None,Supporter,,Basic,1,Celestial Guardians,Eevee,Susumu Maeya,◇◇,,,,,2.0
A3b 070,Leafeon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Grass,90.0,Stage 1,1,Celestial Guardians,Eevee,Ryota Murayama,☆,4.0,470.0,Leafia,リーフィア,5.0
A3b 071,Flareon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Fire,110.0,Stage 1,1,Celestial Guardians,Eevee,Teeziro,☆,1.0,136.0,Booster,ブースター,5.0
A3b 072,Vaporeon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Water,120.0,Stage 1,1,Celestial Guardians,Eevee,chibi,☆,1.0,134.0,Showers,シャワーズ,5.0
A3b 073,Glaceon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Water,100.0,Stage 1,1,Celestial Guardians,Eevee,Fujimoto Gold,☆,4.0,471.0,Glacia,グレイシア,5.0
A3b 074,Jolteon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Electric,90.0,Stage 1,0,Celestial Guardians,Eevee,Nisota Niso,☆,1.0,135.0,Thunders,サンダース,5.0
A3b 075,Espeon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Psychic,100.0,Stage 1,0,Celestial Guardians,Eevee,rika,☆,2.0,196.0,Eifie,エーフィ,5.0
A3b 076,Sylveon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Psychic,90.0,Stage 1,1,Celestial Guardians,Eevee,saino misaki,☆,6.0,700.0,Nymphia,ニンフィア,5.0
A3b 077,Umbreon,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Darkness,100.0,Stage 1,1,Celestial Guardians,Eevee,kawayoo,☆,2.0,197.0,Blacky,ブラッキー,5.0
A3b 078,Eevee,None,A1 045;A1 080;A1 102;A1a 019;A1a 072;A2 020;A2 046;A2a 010;A2a 022;A2a 082;A2a 083;A2a 091;A2a 092;A3b 002;A3b 008;A3b 009;A3b 016;A3b 017;A3b 025;A3b 028;A3b 033;A3b 034;A3b 043;A3b 070;A3b 071;A3b 072;A3b 073;A3b 074;A3b 075;A3b 076;A3b 077;A3b 079;A3b 081;A3b 087;A3b 089;PA 086,Colorless,60.0,Basic,1,Celestial Guardians,Eevee,Narumi Sato,☆,1.0,133.0,Eievui,イーブイ,5.0
A3b 079,Flareon ex,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Fire,150.0,Stage 1,0,Celestial Guardians,Eevee,PLANETA CG Works,☆☆,,,,,6.0
A3b 080,Primarina ex,None,None,Water,180.0,Stage 2,0,Celestial Guardians,Eevee,PLANETA CG Works,☆☆,,,,,6.0
A3b 081,Sylveon ex,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Psychic,140.0,Stage 1,0,Celestial Guardians,Eevee,PLANETA CG Works,☆☆,,,,,6.0
A3b 082,Dragonite ex,None,None,Dragon,180.0,Stage 2,0,Celestial Guardians,Eevee,PLANETA Mochizuki,☆☆,,,,,6.0
A3b 083,Eevee ex,None,A1 045;A1 080;A1 102;A1a 019;A1a 072;A2 020;A2 046;A2a 010;A2a 022;A2a 082;A2a 083;A2a 091;A2a 092;A3b 002;A3b 008;A3b 009;A3b 016;A3b 017;A3b 025;A3b 028;A3b 033;A3b 034;A3b 043;A3b 070;A3b 071;A3b 072;A3b 073;A3b 074;A3b 075;A3b 076;A3b 077;A3b 079;A3b 081;A3b 087;A3b 089;PA 086,Colorless,90.0,Basic,0,Celestial Guardians,Eevee,PLANETA CG Works,☆☆,,,,,6.0
A3b 084,Snorlax ex,None,None,Colorless,160.0,Basic,0,Celestial Guardians,Eevee,PLANETA CG Works,☆☆,,,,,6.0
A3b 085,Hau,None,None,Supporter,,Basic,0,Celestial Guardians,Eevee,Yuu Nishida,☆☆,,,,,6.0
A3b 086,Penny,None,None,Supporter,,Basic,0,Celestial Guardians,Eevee,Susumu Maeya,☆☆,,,,,6.0
A3b 087,Flareon ex,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Fire,150.0,Stage 1,0,Celestial Guardians,Eevee,Kuroimori,☆☆,,,,,6.0
A3b 088,Primarina ex,None,None,Water,180.0,Stage 2,0,Celestial Guardians,Eevee,DOM,☆☆,,,,,6.0
A3b 089,Sylveon ex,A1 206;A1 207;A1 208;A1 248;A1a 061;A2 126;A2a 062;A3b 055;A3b 056;A3b 078;A3b 083;A3b 092;PA 030;PA 092,None,Psychic,140.0,Stage 1,0,Celestial Guardians,Eevee,Yuu Nishida,☆☆,,,,,6.0
A3b 090,Dragonite ex,None,None,Dragon,180.0,Stage 2,0,Celestial Guardians,Eevee,Mori Yuu,☆☆,,,,,6.0
A3b 091,Snorlax ex,None,None,Colorless,160.0,Basic,0,Celestial Guardians,Eevee,Mekayu,☆☆,,,,,6.0
A3b 092,Eevee ex,None,A1 045;A1 080;A1 102;A1a 019;A1a 072;A2 020;A2 046;A2a 010;A2a 022;A2a 082;A2a 083;A2a 091;A2a 092;A3b 002;A3b 008;A3b 009;A3b 016;A3b 017;A3b 025;A3b 028;A3b 033;A3b 034;A3b 043;A3b 070;A3b 071;A3b 072;A3b 073;A3b 074;A3b 075;A3b 076;A3b 077;A3b 079;A3b 081;A3b 087;A3b 089;PA 086,Colorless,90.0,Basic,1,Celestial Guardians,Eevee,kurumitsu,☆☆☆,,,,,7.0
A3b 093,Pinsir,None,None,Grass,90.0,Basic,0,Celestial Guardians,Eevee,Masakazu Fukuda,✸,1.0,127.0,Kailios,カイロス,8.0
A3b 094,Lapras,None,None,Water,100.0,Basic,0,Celestial Guardians,Eevee,Nelnal,✸,1.0,131.0,Laplace,ラプラス,8.0
A3b 095,Voltorb,None,A1 100;A1 235;A2 055;A2b 024;A3b 096,Electric,60.0,Basic,0,Celestial Guardians,Eevee,Scav,✸,1.0,100.0,Biriridama,ビリリダマ,8.0
A3b 096,Electrode,A1 099;A2 054;A2b 023;A3b 095,None,Electric,80.0,Stage 1,0,Celestial Guardians,Eevee,Scav,✸,1.0,101.0,Marumine,マルマイン,8.0
A3b 097,Ralts,None,A1 131;A2 069;A3b 098,Psychic,60.0,Basic,0,Celestial Guardians,Eevee,Sanosuke Sakuma,✸,3.0,280.0,Ralts,ラルトス,8.0
A3b 098,Kirlia,A1 130;A2 068;A3b 097,A1 132;A3b 099,Psychic,80.0,Stage 1,0,Celestial Guardians,Eevee,Sanosuke Sakuma,✸,3.0,281.0,Kirlia,キルリア,8.0
A3b 099,Gardevoir,A1 130;A1 131;A2 068;A2 069;A3b 097;A3b 098,None,Psychic,110.0,Stage 2,0,Celestial Guardians,Eevee,Sanosuke Sakuma,✸,3.0,282.0,Sirnight,サーナイト,8.0
A3b 100,Ekans,None,A1 165;A2b 046;A3b 101,Darkness,60.0,Basic,0,Celestial Guardians,Eevee,SATOSHI NAKAI,✸,1.0,23.0,Arbo,アーボ,8.0
A3b 101,Arbok,A1 164;A2b 045;A3b 100;PA 056,None,Darkness,100.0,Stage 1,1,Celestial Guardians,Eevee,SATOSHI NAKAI,✸,1.0,24.0,Arbok,アーボック,8.0
A3b 102,Farfetch’d,None,None,Colorless,60.0,Basic,0,Celestial Guardians,Eevee,MAHOU,✸,,,,,8.0
A3b 103,Moltres ex,None,None,Fire,140.0,Basic,0,Celestial Guardians,Eevee,PLANETA Saito,✸✸,,,,,9.0
A3b 104,Articuno ex,None,None,Water,140.0,Basic,0,Celestial Guardians,Eevee,PLANETA Saito,✸✸,,,,,9.0
A3b 105,Zapdos ex,None,None,Electric,130.0,Basic,2,Celestial Guardians,Eevee,PLANETA Saito,✸✸,,,,,9.0
A3b 106,Gallade ex,A1 130;A1 131;A2 068;A2 069;A3b 097;A3b 098,None,Psychic,170.0,Stage 2,0,Celestial Guardians,Eevee,PLANETA CG Works,✸✸,,,,,9.0
A3b 107,Eevee Bag,None,None,Item,,Basic,0,Celestial Guardians,Eevee,AYUMI ODASHIMA,♛,,,,,10.0
PA 001,Potion,None,None,Item,,,1,Promo Pack A,Promo,5ban Graphics,Promo,,,,,
PA 002,X Speed,None,None,Item,,,1,Promo Pack A,Promo,Toyste Beach,Promo,,,,,
PA 003,Hand Scope,None,None,Item,,,1,Promo Pack A,Promo,Toyste Beach,Promo,,,,,
PA 004,Pokedex,None,None,Item,,,1,Promo Pack A,Promo,Ryo Ueda,Promo,,,,,
PA 005,Poke Ball,None,None,Item,,,2,Promo Pack A,Promo,Ryo Ueda,Promo,,,,,
PA 006,Red Card,None,None,Item,,,1,Promo Pack A,Promo,5ban Graphics,Promo,,,,,
PA 007,Professor's Research,None,None,Supporter,,,2,Promo Pack A,Promo,Naoki Saito,Promo,,,,,
PA 008,Pokedex,None,None,Item,,,0,Promo Pack A,Promo,Yuu Nishida,Promo,,,,,
PA 009,Pikachu,None,A1 095;A1a 026;A2a 026;PA 044,Electric,60.0,Basic,0,Promo Pack A,Promo,Atsushi Furusawa,Promo,1.0,25.0,Pikachu,ピカチュウ,
PA 010,Mewtwo,None,None,Psychic,120.0,Basic,0,Promo Pack A,Promo,Krgc,Promo,1.0,150.0,Mewtwo,ミュウツー,
PA 011,Chansey,None,None,Colorless,120.0,Basic,0,Promo Pack A,Promo,sowsow,Promo,1.0,113.0,Lucky,ラッキー,
PA 012,Meowth,None,A1 197,Colorless,60.0,Basic,0,Promo Pack A,Promo,Shigenori Negishi,Promo,1.0,52.0,Nyarth,ニャース,
PA 013,Butterfree,A1 005;A1 006,None,Grass,120.0,Stage 2,0,Promo Pack A,Promo,miki kudo,Promo,1.0,12.0,Butterfree,バタフリー,
PA 014,Lapras ex,None,None,Water,140.0,Basic,0,Promo Pack A,Promo,PLANETA CG Works,Promo,,,,,
PA 015,Pikachu,None,A1 095;A1a 026;A2a 026;PA 044,Electric,60.0,Basic,0,Promo Pack A,Promo,Kouki Saitou,Promo,1.0,25.0,Pikachu,ピカチュウ,
PA 016,Clefairy,None,A1 114;A2a 030;A3a 023,Psychic,60.0,Basic,0,Promo Pack A,Promo,Shibuzoh.,Promo,1.0,35.0,Pippi,ピッピ,
PA 017,Mankey,None,A1 142;A1a 042,Fighting,60.0,Basic,0,Promo Pack A,Promo,Souichirou Gunjima,Promo,1.0,56.0,Mankey,マンキー,
PA 018,Venusaur,A1 001;A1 002;A1 227;A3 210;A3 211;PA 023,None,Grass,160.0,Stage 2,0,Promo Pack A,Promo,Kuroimori,Promo,1.0,3.0,Fushigibana,フシギバナ,
PA 019,Greninja,A1 087;A1 088;A3a 091;A3a 092;PA 061,None,Water,120.0,Stage 2,0,Promo Pack A,Promo,Sanosuke Sakuma,Promo,6.0,658.0,Gekkouga,ゲッコウガ,
PA 020,Haunter,A1 120;A2a 031;A3 220,A1 122;A1 123;A1 261;A1 277;A2a 033;A3 222;A3 234,Psychic,80.0,Stage 1,0,Promo Pack A,Promo,Mekayu,Promo,1.0,93.0,Ghost,ゴースト,
PA 022,Onix,None,None,Colorless,50.0,Basic,0,Promo Pack A,Promo,Kurata So,Promo,1.0,95.0,Iwark,イワーク,
PA 022,Onix,None,None,Colorless,50.0,Basic,0,Promo Pack A,Promo,Kurata So,Promo,1.0,95.0,Iwark,イワーク,
PA 022,Jigglypuff,None,A1 194;A1 195;A1 265;A1 279;A2b 061;A2b 078;A3 229;A3 237,Colorless,50.0,Basic,0,Promo Pack A,Promo,Kurata So,Promo,1.0,39.0,Purin,プリン,
PA 022,Jigglypuff,None,A1 194;A1 195;A1 265;A1 279;A2b 061;A2b 078;A3 229;A3 237,Colorless,50.0,Basic,0,Promo Pack A,Promo,Kurata So,Promo,1.0,39.0,Purin,プリン,
PA 023,Bulbasaur,None,A1 002;A3 211,Grass,70.0,Basic,0,Promo Pack A,Promo,Kouki Saitou,Promo,1.0,1.0,Fushigidane,フシギダネ,
PA 024,Magnemite,None,A1 098;A2 052;A2a 054,Electric,60.0,Basic,0,Promo Pack A,Promo,Miki Tanaka,Promo,1.0,81.0,Coil,コイル,
PA 025,Moltres ex,None,None,Fire,140.0,Basic,0,Promo Pack A,Promo,PLANETA Igarashi,Promo,,,,,
PA 026,Pikachu,None,A1 095;A1a 026;A2a 026;PA 044,Electric,60.0,Basic,0,Promo Pack A,Promo,Kouki Saitou,Promo,1.0,25.0,Pikachu,ピカチュウ,
PA 027,Snivy,None,A1a 005,Grass,60.0,Basic,0,Promo Pack A,Promo,Yoriyuki Ikegami,Promo,5.0,495.0,Tsutarja,ツタージャ,
PA 028,Volcarona,A1a 013,None,Fire,120.0,Stage 1,0,Promo Pack A,Promo,Shin Nagasawa,Promo,5.0,637.0,Ulgamoth,ウルガモス,
PA 029,Blastoise,A1 053;A1 054;A1 232;A3 215;A3 216;PA 033,None,Water,150.0,Stage 2,0,Promo Pack A,Promo,danciao,Promo,1.0,9.0,Kamex,カメックス,
PA 030,Eevee,None,A1 045;A1 080;A1 102;A1a 019;A1a 072;A2 020;A2 046;A2a 010;A2a 022;A2a 082;A2a 083;A2a 091;A2a 092;A3b 002;A3b 008;A3b 009;A3b 016;A3b 017;A3b 025;A3b 028;A3b 033;A3b 034;A3b 043;A3b 070;A3b 071;A3b 072;A3b 073;A3b 074;A3b 075;A3b 076;A3b 077;A3b 079;A3b 081;A3b 087;A3b 089;PA 086,Colorless,60.0,Basic,0,Promo Pack A,Promo,En Morikura,Promo,1.0,133.0,Eievui,イーブイ,
PA 031,Cinccino,A1 212;A3b 062,None,Colorless,90.0,Stage 1,0,Promo Pack A,Promo,MAHOU,Promo,5.0,573.0,Chillaccino,チラチーノ,
PA 032,Charmander,None,A1 034;A2b 009;A2b 100,Fire,60.0,Basic,0,Promo Pack A,Promo,Naoyo Kimura,Promo,1.0,4.0,Hitokage,ヒトカゲ,
PA 033,Squirtle,None,A1 054;A3 216,Water,60.0,Basic,0,Promo Pack A,Promo,Kanako Eo,Promo,1.0,7.0,Zenigame,ゼニガメ,
PA 034,Piplup,None,A2 036,Water,60.0,Basic,0,Promo Pack A,Promo,Kariya,Promo,4.0,393.0,Pochama,ポッチャマ,
PA 035,Turtwig,None,A2 011,Grass,80.0,Basic,0,Promo Pack A,Promo,Atsuko Nishida,Promo,4.0,387.0,Naetle,ナエトル,
PA 036,Electivire,A1 101;A1a 027;A2 056,None,Electric,120.0,Basic,0,Promo Pack A,Promo,Sumiyoshi Kizuki,Promo,4.0,466.0,Elekible,エレキブル,
PA 037,Cresselia ex,None,None,Psychic,140.0,Basic,0,Promo Pack A,Promo,PLANETA Mochizuki,Promo,,,,,
PA 038,Misdreavus,None,A2 067;A2 184;A2 199,Psychic,60.0,Basic,0,Promo Pack A,Promo,Miki Tanaka,Promo,2.0,200.0,Muma,ムウマ,
PA 039,Skarmory,None,None,Metal,80.0,Basic,0,Promo Pack A,Promo,Anesaki Dynamic,Promo,2.0,227.0,Airmd,エアームド,
PA 040,Chimchar,None,A2 028,Fire,60.0,Basic,0,Promo Pack A,Promo,sui,Promo,4.0,390.0,Hikozaru,ヒコザル,
PA 041,Togepi,None,A2 064,Psychic,50.0,Basic,0,Promo Pack A,Promo,Naoyo Kimura,Promo,2.0,175.0,Togepy,トゲピー,
PA 042,Darkrai ex,None,None,Darkness,140.0,Basic,0,Promo Pack A,Promo,PLANETA Mochizuki,Promo,,,,,
PA 043,Cherrim,A2a 006,None,Grass,80.0,Basic,0,Promo Pack A,Promo,MAHOU,Promo,4.0,421.0,Cherrim,チェリム,
PA 044,Raichu,A1 094;A1 096;A1 259;A1 281;A1 285;A1a 025;A2a 025;A2b 022;A2b 082;A2b 092;A3 057;PA 009;PA 015;PA 026,None,Electric,90.0,Stage 1,0,Promo Pack A,Promo,Kazumasa Yasukuni,Promo,1.0,26.0,Raichu,ライチュウ,
PA 045,Nosepass,None,A2 118;A2a 057;A2a 085;A2a 094,Fighting,80.0,Basic,0,Promo Pack A,Promo,Tomokazu Komiya,Promo,3.0,299.0,Nosepass,ノズパス,
PA 046,Gible,None,A2 122;A2a 046,Fighting,60.0,Basic,0,Promo Pack A,Promo,Uninori,Promo,4.0,443.0,Fukamaru,フカマル,
PA 047,Staraptor,A2 132;A2 133;A2a 066;A2a 067,None,Colorless,140.0,Stage 1,0,Promo Pack A,Promo,Hasuno,Promo,4.0,398.0,Mukuhawk,ムクホーク,
PA 048,Manaphy,None,None,Water,50.0,Basic,0,Promo Pack A,Promo,sui,Promo,4.0,490.0,Manaphy,マナフィ,
PA 049,Snorlax,None,None,Colorless,140.0,Basic,0,Promo Pack A,Promo,okayamatakatoshi,Promo,1.0,143.0,Kabigon,カビゴン,
PA 050,Mewtwo ex,None,None,Psychic,150.0,Basic,0,Promo Pack A,Promo,PLANETA Mochizuki,Promo,,,,,
PA 051,Cyclizar,None,None,Colorless,80.0,Basic,0,Promo Pack A,Promo,Shigenori Negishi,Promo,,,,,
PA 052,Sprigatito,None,A2b 006,Grass,60.0,Basic,0,Promo Pack A,Promo,MINAMINAMI Take,Promo,,,,,
PA 053,Floatzel,A2 038;A2b 016;A2b 074,None,Water,100.0,Stage 1,0,Promo Pack A,Promo,Shin Nagasawa,Promo,4.0,419.0,Floazel,フローゼル,
PA 054,Pawmot,A2b 026;A2b 027,None,Electric,140.0,Stage 2,0,Promo Pack A,Promo,REND,Promo,,,,,
PA 055,Machamp,A1 143;A1 144;A2b 037;A2b 038;A3 223;A3 224,None,Fighting,150.0,Stage 2,0,Promo Pack A,Promo,Masakazu Fukuda,Promo,1.0,68.0,Kairiky,カイリキー,
PA 056,Ekans,None,A1 165;A2b 046;A3b 101,Darkness,60.0,Basic,0,Promo Pack A,Promo,Krgc,Promo,1.0,23.0,Arbo,アーボ,
PA 057,Bidoof,None,A2 136;A2b 065;A2b 087;A2b 095,Colorless,70.0,Basic,0,Promo Pack A,Promo,Kouki Saitou,Promo,4.0,399.0,Bippa,ビッパ,
PA 058,Pachirisu,None,None,Electric,70.0,Basic,0,Promo Pack A,Promo,OOYAMA,Promo,4.0,417.0,Pachirisu,パチリス,
PA 059,Riolu,None,A2 092;A2 170;A2b 043;A2b 084;A2b 110,Fighting,70.0,Basic,0,Promo Pack A,Promo,Akira Komayama,Promo,4.0,447.0,Riolu,リオル,
PA 060,Exeggcute,None,A1 022;A1 023;A1 252;A1a 002;A1a 069;A3 002;A3 156;A3 214;A3 231;PA 069,Grass,50.0,Basic,0,Promo Pack A,Promo,0313,Promo,1.0,102.0,Tamatama,タマタマ,
PA 061,Froakie,None,A1 088;A3a 092,Water,60.0,Basic,0,Promo Pack A,Promo,Sanosuke Sakuma,Promo,6.0,656.0,Keromatsu,ケロマツ,
PA 062,Farfetch'd,None,None,Colorless,60.0,Basic,0,Promo Pack A,Promo,Eri Yamaki,Promo,1.0,83.0,Kamonegi,カモネギ,
PA 063,Rayquaza,None,None,Colorless,100.0,Basic,0,Promo Pack A,Promo,Yoshinobu Saito,Promo,3.0,384.0,Rayquaza,レックウザ,
PA 064,Rayquaza ex,None,None,Colorless,140.0,Basic,0,Promo Pack A,Promo,PLANETA CG Works,Promo,,,,,
PA 065,Rayquaza ex,None,None,Colorless,140.0,Basic,0,Promo Pack A,Promo,PLANETA CG Works,Promo,,,,,
PA 066,Mimikyu,None,None,Psychic,70.0,Basic,0,Promo Pack A,Promo,Amelicart,Promo,7.0,778.0,Mimikkyu,ミミッキュ,
